Serial Number,Day Number,English Word,Part of Speech,Difficulty,Tamil Translation,Hindi Translation,English Example,Tamil Example,Hindi Example,Synonyms,Tamil Meaning
327,Day 66,Shoes,Noun,Beginner,காலணிகள்,जूते [Joote],Put on your shoes.,உங்கள் காலணிகளை அணியுங்கள்.,अपने जूते पहन लो।,Garments,உடுப்பு
328,Day 66,Hat,Noun,Beginner,தொப்பி,टोपी [Topi],Wear a hat in the sun.,வெயிலில் தொப்பி அணியுங்கள்.,धूप में टोपी पहनें।,Physique,மெய்
329,Day 66,Clothes,Noun,Beginner,ஆடைகள்,कपड़े [Kapde],Wash your clothes.,உங்கள் ஆடைகளைத் துவையுங்கள்.,अपने कपड़े धो लो।,Hearing,செவி
330,Day 66,Body,Noun,Beginner,உடல்,शरीर [Shareer],Keep your body healthy.,உங்கள் உடலை ஆரோக்கியமாக வைத்திருங்கள்.,अपने शरीर को स्वस्थ रखें।,Nasal,நாசி
331,Day 67,Ear,Noun,Beginner,காது,कान [Kaan],I hear with my ears.,நான் என் காதுகளால் கேட்கிறேன்.,मैं अपने कानों से सुनता हूँ।,Limb,அவயவம்
332,Day 67,Nose,Noun,Beginner,மூக்கு,नाक [Naak],Smell with your nose.,உங்கள் மூக்கால் முகர்ந்து பாருங்கள்.,अपनी नाक से सूंघो।,Sack,கோணி
333,Day 67,Leg,Noun,Beginner,கால்,टांग [Taang],He broke his leg.,அவன் காலை உடைத்துக்கொண்டான்.,उसकी टांग टूट गई।,Couch,படுக்கை
334,Day 67,Bag,Noun,Beginner,பை,थैला [Thaila],Carry your school bag.,உங்கள் பள்ளிப் பையைச் சுமந்து செல்லுங்கள்.,अपना स्कूल बैग ले जाओ।,Lantern,தீபம்
335,Day 67,Bed,Noun,Beginner,கட்டில்,बिस्तर [Bistar],Sit on the bed.,கட்டிலில் அமருங்கள்.,बिस्तर पर बैठो।,Mobile,பேசி
336,Day 68,Lamp,Noun,Beginner,விளக்கு,चिराग [Chiraag],Light the lamp.,விளக்கை ஏற்றுங்கள்.,चिराग जलाओ।,Aurum,பொன்
337,Day 68,Phone,Noun,Beginner,தொலைபேசி,फोन [Phone],My phone is ringing.,என் போன் ஒலிக்கிறது.,मेरा फोन बज रहा है।,Argentum,ரஜதம்
338,Day 68,Gold,Noun,Beginner,தங்கம்,सोना [Sona],Gold is expensive.,தங்கம் விலை உயர்ந்தது.,सोना महंगा है।,Foe,பகைவன்
339,Day 68,Silver,Noun,Beginner,வெள்ளி,चाँदी [Chaandi],This ring is silver.,இந்த மோதிரம் வெள்ளி.,यह अंगूठी चाँदी की है।,Kid,மகவு
340,Day 68,Enemy,Noun,Beginner,எதிரி,दुश्मन [Dushman],Forgive your enemy.,உங்கள் எதிரியை மன்னியுங்கள்.,अपने दुश्मन को माफ कर दो।,Tutor,குரு
341,Day 69,Child,Noun,Beginner,குழந்தை,बच्चा [Baccha],The child is sleeping.,குழந்தை தூங்கிக் கொண்டிருக்கிறது.,बच्चा सो रहा है।,Learner,சீடன்
342,Day 69,Teacher,Noun,Beginner,ஆசிரியர்,शिक्षक [Shikshak],The teacher is kind.,ஆசிரியர் அன்பானவர்.,शिक्षक दयालु हैं।,Physician,வைத்யர்
343,Day 69,Student,Noun,Beginner,மாணவன்,छात्र [Chhatra],He is a clever student.,அவன் ஒரு புத்திசாலி மாணவன்.,वह एक चतुर छात्र है।,Officer,காவல்காரர்
344,Day 69,Doctor,Noun,Beginner,மருத்துவர்,डॉक्टर [Doctor],Go see a doctor.,ஒரு மருத்துவரைப் போய்ப் பார்.,डॉक्टर को दिखाने जाओ।,Sugary,மதுரம்
345,Day 69,Police,Noun,Beginner,காவல்துறை,पुलिस [Police],Call the police.,காவல்துறையை அழைக்கவும்.,पुलिस को बुलाओ।,Tart,காடி
346,Day 70,Sweet,Adjective,Beginner,இனிப்பு,मीठा [Meetha],This cake is sweet.,இந்த கேக் இனிப்பானது.,यह केक मीठा है।,Sharp,துவர்ப்பு
347,Day 70,Sour,Adjective,Beginner,புளிப்பு,खट्टा [Khatta],Lemon is sour.,எலுமிச்சை புளிப்பானது.,नींबू खट्टा है।,"Breeze, Gale",தென்றல்
348,Day 70,Bitter,Adjective,Beginner,கசப்பு,कड़वा [Kadwa],Medicine is bitter.,மருந்து கசப்பானது.,दवाई कड़वी है।,"Planet, Aster",விண்மீன்
349,Day 70,Wind,Noun,Beginner,காற்று,हवा [Hawa],The wind is blowing hard.,காற்று பலமாக வீசுகிறது.,हवा तेज़ चल रही है।,"World, Globe",உலகம்
350,Day 70,Star,Noun,Beginner,நட்சத்திரம்,तारा [Taara],The stars are bright.,நட்சத்திரங்கள் பிரகாசமாக உள்ளன.,तारे चमक रहे हैं।,Overpass,அணை
351,Day 71,Earth,Noun,Beginner,பூமி,पृथ्वी [Prithvi],The Earth is round.,பூமி உருண்டையானது.,पृथ्वी गोल है।,Express,தொடர்வண்டி
352,Day 71,Bridge,Noun,Beginner,பாலம்,पुल [Pul],Cross the bridge carefully.,பாலத்தை கவனமாக கடக்கவும்.,पुल को सावधानी से पार करें।,Aircraft,வான்ஊர்தி
353,Day 71,Train,Noun,Beginner,ரயில்,ट्रेन [Train],The train is on time.,ரயில் சரியான நேரத்திற்கு வருகிறது.,ट्रेन समय पर है।,"Ship, Vessel",தோணி
354,Day 71,Plane,Noun,Beginner,விமானம்,विमान [Vimaan],The plane is flying high.,விமானம் உயரத்தில் பறக்கிறது.,विमान ऊँचा उड़ रहा है।,Bike,ஈருருளி
355,Day 71,Boat,Noun,Beginner,படகு,नाव [Naav],The boat is on the lake.,படகு ஏரியில் உள்ளது.,नाव झील पर है।,"Prepare, Bake",ஆக்கு
356,Day 72,Bicycle,Noun,Beginner,மிதிவண்டி,साइकिल [Cycle],I ride my bicycle to work.,நான் வேலைக்கு மிதிவண்டியில் செல்கிறேன்.,मैं साइकिल से काम पर जाता हूँ।,"Clean, Rinse",நீராட்டு
